,time,year,cntry_code,cntry_name,cntry_region,measure,subject,value
3480,1993-01-01,1993,SDN,Sudan,Africa,KTOE,TOT,9151.629
3481,1994-01-01,1994,SDN,Sudan,Africa,KTOE,TOT,10293.166
3482,1995-01-01,1995,SDN,Sudan,Africa,KTOE,TOT,10399.752
3483,1996-01-01,1996,SDN,Sudan,Africa,KTOE,TOT,10679.156
3484,1997-01-01,1997,SDN,Sudan,Africa,KTOE,TOT,10755.046
3485,1998-01-01,1998,SDN,Sudan,Africa,KTOE,TOT,10833.668
3486,1999-01-01,1999,SDN,Sudan,Africa,KTOE,TOT,10918.858
3487,2000-01-01,2000,SDN,Sudan,Africa,KTOE,TOT,10967.186
3488,2001-01-01,2001,SDN,Sudan,Africa,KTOE,TOT,11682.824
3489,2002-01-01,2002,SDN,Sudan,Africa,KTOE,TOT,12237.877
3490,2003-01-01,2003,SDN,Sudan,Africa,KTOE,TOT,11978.694
3491,2004-01-01,2004,SDN,Sudan,Africa,KTOE,TOT,11722.278
3492,2005-01-01,2005,SDN,Sudan,Africa,KTOE,TOT,11487.003
3493,2006-01-01,2006,SDN,Sudan,Africa,KTOE,TOT,11628.864
3494,2007-01-01,2007,SDN,Sudan,Africa,KTOE,TOT,10743.243
3495,2008-01-01,2008,SDN,Sudan,Africa,KTOE,TOT,10629.723
3496,2009-01-01,2009,SDN,Sudan,Africa,KTOE,TOT,11083.475
3497,2010-01-01,2010,SDN,Sudan,Africa,KTOE,TOT,11524.452
3498,2011-01-01,2011,SDN,Sudan,Africa,KTOE,TOT,11732.671
3499,2012-01-01,2012,SDN,Sudan,Africa,KTOE,TOT,9619.085
3500,2013-01-01,2013,SDN,Sudan,Africa,KTOE,TOT,9964.602
3501,2014-01-01,2014,SDN,Sudan,Africa,KTOE,TOT,10227.273
3502,1971-01-01,1971,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,265.826
3503,1972-01-01,1972,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,312.696
3504,1973-01-01,1973,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,292.314
3505,1974-01-01,1974,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,404.63
3506,1975-01-01,1975,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,452.446
3507,1976-01-01,1976,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,368.252
3508,1977-01-01,1977,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,345.978
3509,1978-01-01,1978,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,427.076
3510,1979-01-01,1979,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,392.762
3511,1980-01-01,1980,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,251.636
3512,1981-01-01,1981,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,412.026
3513,1982-01-01,1982,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,418.043
3514,1983-01-01,1983,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,433.266
3515,1984-01-01,1984,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,380.549
3516,1985-01-01,1985,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,518.665
3517,1986-01-01,1986,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,531.478
3518,1987-01-01,1987,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,480.747
3519,1988-01-01,1988,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,413.484
3520,1989-01-01,1989,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,434.48
3521,1990-01-01,1990,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,569.374
3522,1991-01-01,1991,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,356.04
3523,1992-01-01,1992,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,595.003
3524,1993-01-01,1993,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,389.839
3525,1994-01-01,1994,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,478.077
3526,1995-01-01,1995,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,466.326
3527,1996-01-01,1996,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,463.371
3528,1997-01-01,1997,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,698.959
3529,1998-01-01,1998,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,824.803
3530,1999-01-01,1999,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,778.52
3531,2000-01-01,2000,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,853.269
3532,2001-01-01,2001,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,953.315
3533,2002-01-01,2002,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,773.654
3534,2003-01-01,2003,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,899.018
3535,2004-01-01,2004,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,1030.852
3536,2005-01-01,2005,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,1103.56
3537,2006-01-01,2006,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,1154.055
3538,2007-01-01,2007,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,1326.065
3539,2008-01-01,2008,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,1257.95
3540,2009-01-01,2009,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,1212.619
3541,2010-01-01,2010,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,1334.022
3542,2011-01-01,2011,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,1643.25
3543,2012-01-01,2012,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,1759.732
3544,2013-01-01,2013,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,1744.991
3545,2014-01-01,2014,TWN,Taiwan Provinceof China,Asia,KTOE,TOT,1650.711
3546,1971-01-01,1971,TZA,Tanzania United Republicof,Africa,KTOE,TOT,6872.469
3547,1972-01-01,1972,TZA,Tanzania United Republicof,Africa,KTOE,TOT,6884.414
3548,1973-01-01,1973,TZA,Tanzania United Republicof,Africa,KTOE,TOT,6910.036
3549,1974-01-01,1974,TZA,Tanzania United Republicof,Africa,KTOE,TOT,6953.159
3550,1975-01-01,1975,TZA,Tanzania United Republicof,Africa,KTOE,TOT,7023.59
3551,1976-01-01,1976,TZA,Tanzania United Republicof,Africa,KTOE,TOT,7046.264
3552,1977-01-01,1977,TZA,Tanzania United Republicof,Africa,KTOE,TOT,7083.398
3553,1978-01-01,1978,TZA,Tanzania United Republicof,Africa,KTOE,TOT,7135.528
3554,1979-01-01,1979,TZA,Tanzania United Republicof,Africa,KTOE,TOT,7202.702
3555,1980-01-01,1980,TZA,Tanzania United Republicof,Africa,KTOE,TOT,7295.515
3556,1981-01-01,1981,TZA,Tanzania United Republicof,Africa,KTOE,TOT,7447.426
3557,1982-01-01,1982,TZA,Tanzania United Republicof,Africa,KTOE,TOT,7602.966
3558,1983-01-01,1983,TZA,Tanzania United Republicof,Africa,KTOE,TOT,7766.072
3559,1984-01-01,1984,TZA,Tanzania United Republicof,Africa,KTOE,TOT,7937.599
3560,1985-01-01,1985,TZA,Tanzania United Republicof,Africa,KTOE,TOT,8118.87
3561,1986-01-01,1986,TZA,Tanzania United Republicof,Africa,KTOE,TOT,8297.961
3562,1987-01-01,1987,TZA,Tanzania United Republicof,Africa,KTOE,TOT,8479.791
3563,1988-01-01,1988,TZA,Tanzania United Republicof,Africa,KTOE,TOT,8665.357
3564,1989-01-01,1989,TZA,Tanzania United Republicof,Africa,KTOE,TOT,8862.377
3565,1990-01-01,1990,TZA,Tanzania United Republicof,Africa,KTOE,TOT,9061.253
3566,1991-01-01,1991,TZA,Tanzania United Republicof,Africa,KTOE,TOT,9261.975
3567,1992-01-01,1992,TZA,Tanzania United Republicof,Africa,KTOE,TOT,9446.981
3568,1993-01-01,1993,TZA,Tanzania United Republicof,Africa,KTOE,TOT,9647.293
3569,1994-01-01,1994,TZA,Tanzania United Republicof,Africa,KTOE,TOT,9828.922
3570,1995-01-01,1995,TZA,Tanzania United Republicof,Africa,KTOE,TOT,10034.172
3571,1996-01-01,1996,TZA,Tanzania United Republicof,Africa,KTOE,TOT,10230.386
3572,1997-01-01,1997,TZA,Tanzania United Republicof,Africa,KTOE,TOT,10396.19
3573,1998-01-01,1998,TZA,Tanzania United Republicof,Africa,KTOE,TOT,11201.859
3574,1999-01-01,1999,TZA,Tanzania United Republicof,Africa,KTOE,TOT,12041.898
3575,2000-01-01,2000,TZA,Tanzania United Republicof,Africa,KTOE,TOT,12641.83
3576,2001-01-01,2001,TZA,Tanzania United Republicof,Africa,KTOE,TOT,13312.635
3577,2002-01-01,2002,TZA,Tanzania United Republicof,Africa,KTOE,TOT,13899.465
3578,2003-01-01,2003,TZA,Tanzania United Republicof,Africa,KTOE,TOT,14438.345
3579,2004-01-01,2004,TZA,Tanzania United Republicof,Africa,KTOE,TOT,14952.063
3580,2005-01-01,2005,TZA,Tanzania United Republicof,Africa,KTOE,TOT,15502.876
3581,2006-01-01,2006,TZA,Tanzania United Republicof,Africa,KTOE,TOT,15993.633
3582,2007-01-01,2007,TZA,Tanzania United Republicof,Africa,KTOE,TOT,16667.38
3583,2008-01-01,2008,TZA,Tanzania United Republicof,Africa,KTOE,TOT,17241.76
3584,2009-01-01,2009,TZA,Tanzania United Republicof,Africa,KTOE,TOT,17825.74
3585,2010-01-01,2010,TZA,Tanzania United Republicof,Africa,KTOE,TOT,18465.101
3586,2011-01-01,2011,TZA,Tanzania United Republicof,Africa,KTOE,TOT,19089.526
3587,2012-01-01,2012,TZA,Tanzania United Republicof,Africa,KTOE,TOT,19720.376
3588,2013-01-01,2013,TZA,Tanzania United Republicof,Africa,KTOE,TOT,20440.098
3589,2014-01-01,2014,TZA,Tanzania United Republicof,Africa,KTOE,TOT,21257.529
3590,1971-01-01,1971,THA,Thailand,Asia,KTOE,TOT,7776.822
3591,1972-01-01,1972,THA,Thailand,Asia,KTOE,TOT,7882.265
3592,1973-01-01,1973,THA,Thailand,Asia,KTOE,TOT,8073.602
3593,1974-01-01,1974,THA,Thailand,Asia,KTOE,TOT,8647.094
3594,1975-01-01,1975,THA,Thailand,Asia,KTOE,TOT,9985.445
3595,1976-01-01,1976,THA,Thailand,Asia,KTOE,TOT,10457.818
3596,1977-01-01,1977,THA,Thailand,Asia,KTOE,TOT,10852.776
3597,1978-01-01,1978,THA,Thailand,Asia,KTOE,TOT,10600.471
3598,1979-01-01,1979,THA,Thailand,Asia,KTOE,TOT,11318.479
3599,1980-01-01,1980,THA,Thailand,Asia,KTOE,TOT,10756.448
3600,1981-01-01,1981,THA,Thailand,Asia,KTOE,TOT,11373.623
3601,1982-01-01,1982,THA,Thailand,Asia,KTOE,TOT,11848.653
3602,1983-01-01,1983,THA,Thailand,Asia,KTOE,TOT,8998.418
3603,1984-01-01,1984,THA,Thailand,Asia,KTOE,TOT,9829.94
3604,1985-01-01,1985,THA,Thailand,Asia,KTOE,TOT,11041.084
3605,1986-01-01,1986,THA,Thailand,Asia,KTOE,TOT,12047.491
3606,1987-01-01,1987,THA,Thailand,Asia,KTOE,TOT,12549.712
3607,1988-01-01,1988,THA,Thailand,Asia,KTOE,TOT,13098.797
3608,1989-01-01,1989,THA,Thailand,Asia,KTOE,TOT,14673.989
3609,1990-01-01,1990,THA,Thailand,Asia,KTOE,TOT,15114.36
3610,1991-01-01,1991,THA,Thailand,Asia,KTOE,TOT,15852.04
3611,1992-01-01,1992,THA,Thailand,Asia,KTOE,TOT,16041.411
3612,1993-01-01,1993,THA,Thailand,Asia,KTOE,TOT,14422.827
3613,1994-01-01,1994,THA,Thailand,Asia,KTOE,TOT,14007.447
3614,1995-01-01,1995,THA,Thailand,Asia,KTOE,TOT,14819.352
3615,1996-01-01,1996,THA,Thailand,Asia,KTOE,TOT,15285.342
3616,1997-01-01,1997,THA,Thailand,Asia,KTOE,TOT,14872.141
3617,1998-01-01,1998,THA,Thailand,Asia,KTOE,TOT,14048.335
3618,1999-01-01,1999,THA,Thailand,Asia,KTOE,TOT,14858.986
3619,2000-01-01,2000,THA,Thailand,Asia,KTOE,TOT,15126.881
3620,2001-01-01,2001,THA,Thailand,Asia,KTOE,TOT,13764.334
3621,2002-01-01,2002,THA,Thailand,Asia,KTOE,TOT,14647.454
3622,2003-01-01,2003,THA,Thailand,Asia,KTOE,TOT,15824.232
3623,2004-01-01,2004,THA,Thailand,Asia,KTOE,TOT,17018.691
3624,2005-01-01,2005,THA,Thailand,Asia,KTOE,TOT,17680.996
3625,2006-01-01,2006,THA,Thailand,Asia,KTOE,TOT,18235.691
3626,2007-01-01,2007,THA,Thailand,Asia,KTOE,TOT,19527.659
3627,2008-01-01,2008,THA,Thailand,Asia,KTOE,TOT,20865.234
3628,2009-01-01,2009,THA,Thailand,Asia,KTOE,TOT,21320.838
3629,2010-01-01,2010,THA,Thailand,Asia,KTOE,TOT,23088.411
3630,2011-01-01,2011,THA,Thailand,Asia,KTOE,TOT,22534.767
3631,2012-01-01,2012,THA,Thailand,Asia,KTOE,TOT,24310.64
3632,2013-01-01,2013,THA,Thailand,Asia,KTOE,TOT,25267.07
3633,2014-01-01,2014,THA,Thailand,Asia,KTOE,TOT,26366.957
3634,1990-01-01,1990,UKR,Ukraine,Europe,KTOE,TOT,1263.813
3635,1991-01-01,1991,UKR,Ukraine,Europe,KTOE,TOT,1336.413
3636,1992-01-01,1992,UKR,Ukraine,Europe,KTOE,TOT,975.34
3637,1993-01-01,1993,UKR,Ukraine,Europe,KTOE,TOT,1221.538
3638,1994-01-01,1994,UKR,Ukraine,Europe,KTOE,TOT,1307.694
3639,1995-01-01,1995,UKR,Ukraine,Europe,KTOE,TOT,1120.501
3640,1996-01-01,1996,UKR,Ukraine,Europe,KTOE,TOT,1005.892
3641,1997-01-01,1997,UKR,Ukraine,Europe,KTOE,TOT,1110.153
3642,1998-01-01,1998,UKR,Ukraine,Europe,KTOE,TOT,1615.346
3643,1999-01-01,1999,UKR,Ukraine,Europe,KTOE,TOT,1493.656
3644,2000-01-01,2000,UKR,Ukraine,Europe,KTOE,TOT,1231.614
3645,2001-01-01,2001,UKR,Ukraine,Europe,KTOE,TOT,1297.662
3646,2002-01-01,2002,UKR,Ukraine,Europe,KTOE,TOT,1091.348
3647,2003-01-01,2003,UKR,Ukraine,Europe,KTOE,TOT,1058.668
3648,2004-01-01,2004,UKR,Ukraine,Europe,KTOE,TOT,1275.13
3649,2005-01-01,2005,UKR,Ukraine,Europe,KTOE,TOT,1328.02
3650,2006-01-01,2006,UKR,Ukraine,Europe,KTOE,TOT,1932.129
3651,2007-01-01,2007,UKR,Ukraine,Europe,KTOE,TOT,2384.579
3652,2008-01-01,2008,UKR,Ukraine,Europe,KTOE,TOT,2683.3
3653,2009-01-01,2009,UKR,Ukraine,Europe,KTOE,TOT,2579.389
3654,2010-01-01,2010,UKR,Ukraine,Europe,KTOE,TOT,2732.116
3655,2011-01-01,2011,UKR,Ukraine,Europe,KTOE,TOT,2633.398
3656,2012-01-01,2012,UKR,Ukraine,Europe,KTOE,TOT,2649.763
3657,2013-01-01,2013,UKR,Ukraine,Europe,KTOE,TOT,3170.093
3658,2014-01-01,2014,UKR,Ukraine,Europe,KTOE,TOT,2796.659
3659,1971-01-01,1971,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3660,1972-01-01,1972,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3661,1973-01-01,1973,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3662,1974-01-01,1974,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3663,1975-01-01,1975,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3664,1976-01-01,1976,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3665,1977-01-01,1977,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3666,1978-01-01,1978,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3667,1979-01-01,1979,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3668,1980-01-01,1980,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3669,1981-01-01,1981,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3670,1982-01-01,1982,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3671,1983-01-01,1983,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3672,1984-01-01,1984,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3673,1985-01-01,1985,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3674,1986-01-01,1986,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3675,1987-01-01,1987,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3676,1988-01-01,1988,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3677,1989-01-01,1989,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3678,1990-01-01,1990,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3679,1991-01-01,1991,ARE,United Arab Emirates,Asia,KTOE,TOT,0.0
3680,1992-01-01,1992,ARE,United Arab Emirates,Asia,KTOE,TOT,32.368
3681,1993-01-01,1993,ARE,United Arab Emirates,Asia,KTOE,TOT,26.483
3682,1994-01-01,1994,ARE,United Arab Emirates,Asia,KTOE,TOT,23.541
3683,1995-01-01,1995,ARE,United Arab Emirates,Asia,KTOE,TOT,23.541
3684,1996-01-01,1996,ARE,United Arab Emirates,Asia,KTOE,TOT,17.655
3685,1997-01-01,1997,ARE,United Arab Emirates,Asia,KTOE,TOT,17.655
3686,1998-01-01,1998,ARE,United Arab Emirates,Asia,KTOE,TOT,16.92
3687,1999-01-01,1999,ARE,United Arab Emirates,Asia,KTOE,TOT,16.92
3688,2000-01-01,2000,ARE,United Arab Emirates,Asia,KTOE,TOT,16.92
3689,2001-01-01,2001,ARE,United Arab Emirates,Asia,KTOE,TOT,16.92
3690,2002-01-01,2002,ARE,United Arab Emirates,Asia,KTOE,TOT,16.92
3691,2003-01-01,2003,ARE,United Arab Emirates,Asia,KTOE,TOT,16.92
3692,2004-01-01,2004,ARE,United Arab Emirates,Asia,KTOE,TOT,25.012
3693,2005-01-01,2005,ARE,United Arab Emirates,Asia,KTOE,TOT,27.955
3694,2006-01-01,2006,ARE,United Arab Emirates,Asia,KTOE,TOT,32.368
3695,2007-01-01,2007,ARE,United Arab Emirates,Asia,KTOE,TOT,37.518
3696,2008-01-01,2008,ARE,United Arab Emirates,Asia,KTOE,TOT,43.403
3697,2009-01-01,2009,ARE,United Arab Emirates,Asia,KTOE,TOT,48.553
3698,2010-01-01,2010,ARE,United Arab Emirates,Asia,KTOE,TOT,52.231
3699,2011-01-01,2011,ARE,United Arab Emirates,Asia,KTOE,TOT,54.438
3700,2012-01-01,2012,ARE,United Arab Emirates,Asia,KTOE,TOT,55.909
3701,2013-01-01,2013,ARE,United Arab Emirates,Asia,KTOE,TOT,74.666
3702,2014-01-01,2014,ARE,United Arab Emirates,Asia,KTOE,TOT,124.939
3703,1971-01-01,1971,URY,Uruguay,South America,KTOE,TOT,519.661
3704,1972-01-01,1972,URY,Uruguay,South America,KTOE,TOT,492.571
3705,1973-01-01,1973,URY,Uruguay,South America,KTOE,TOT,537.842
3706,1974-01-01,1974,URY,Uruguay,South America,KTOE,TOT,524.668
3707,1975-01-01,1975,URY,Uruguay,South America,KTOE,TOT,520.759
3708,1976-01-01,1976,URY,Uruguay,South America,KTOE,TOT,537.01
3709,1977-01-01,1977,URY,Uruguay,South America,KTOE,TOT,580.353
3710,1978-01-01,1978,URY,Uruguay,South America,KTOE,TOT,594.583
3711,1979-01-01,1979,URY,Uruguay,South America,KTOE,TOT,565.616
3712,1980-01-01,1980,URY,Uruguay,South America,KTOE,TOT,766.215
3713,1981-01-01,1981,URY,Uruguay,South America,KTOE,TOT,838.412
3714,1982-01-01,1982,URY,Uruguay,South America,KTOE,TOT,909.964
3715,1983-01-01,1983,URY,Uruguay,South America,KTOE,TOT,1116.72
3716,1984-01-01,1984,URY,Uruguay,South America,KTOE,TOT,1132.278
3717,1985-01-01,1985,URY,Uruguay,South America,KTOE,TOT,1114.357
3718,1986-01-01,1986,URY,Uruguay,South America,KTOE,TOT,1234.672
3719,1987-01-01,1987,URY,Uruguay,South America,KTOE,TOT,1239.409
3720,1988-01-01,1988,URY,Uruguay,South America,KTOE,TOT,1023.9
3721,1989-01-01,1989,URY,Uruguay,South America,KTOE,TOT,899.56
3722,1990-01-01,1990,URY,Uruguay,South America,KTOE,TOT,1148.671
3723,1991-01-01,1991,URY,Uruguay,South America,KTOE,TOT,1088.808
3724,1992-01-01,1992,URY,Uruguay,South America,KTOE,TOT,1260.597
3725,1993-01-01,1993,URY,Uruguay,South America,KTOE,TOT,1192.906
3726,1994-01-01,1994,URY,Uruguay,South America,KTOE,TOT,1178.951
3727,1995-01-01,1995,URY,Uruguay,South America,KTOE,TOT,1014.085
3728,1996-01-01,1996,URY,Uruguay,South America,KTOE,TOT,980.893
3729,1997-01-01,1997,URY,Uruguay,South America,KTOE,TOT,1045.149
3730,1998-01-01,1998,URY,Uruguay,South America,KTOE,TOT,1234.311
3731,1999-01-01,1999,URY,Uruguay,South America,KTOE,TOT,920.855
3732,2000-01-01,2000,URY,Uruguay,South America,KTOE,TOT,1028.57
3733,2001-01-01,2001,URY,Uruguay,South America,KTOE,TOT,1210.862
3734,2002-01-01,2002,URY,Uruguay,South America,KTOE,TOT,1238.182
3735,2003-01-01,2003,URY,Uruguay,South America,KTOE,TOT,1164.051
3736,2004-01-01,2004,URY,Uruguay,South America,KTOE,TOT,853.28
3737,2005-01-01,2005,URY,Uruguay,South America,KTOE,TOT,1020.587
3738,2006-01-01,2006,URY,Uruguay,South America,KTOE,TOT,785.643
3739,2007-01-01,2007,URY,Uruguay,South America,KTOE,TOT,1225.431
3740,2008-01-01,2008,URY,Uruguay,South America,KTOE,TOT,1385.523
3741,2009-01-01,2009,URY,Uruguay,South America,KTOE,TOT,1521.254
3742,2010-01-01,2010,URY,Uruguay,South America,KTOE,TOT,2070.098
3743,2011-01-01,2011,URY,Uruguay,South America,KTOE,TOT,1902.839
3744,2012-01-01,2012,URY,Uruguay,South America,KTOE,TOT,1872.801
3745,2013-01-01,2013,URY,Uruguay,South America,KTOE,TOT,2185.724
3746,2014-01-01,2014,URY,Uruguay,South America,KTOE,TOT,2614.337
3747,1971-01-01,1971,VNM,Vietnam,Asia,KTOE,TOT,8310.962
3748,1972-01-01,1972,VNM,Vietnam,Asia,KTOE,TOT,8489.549
3749,1973-01-01,1973,VNM,Vietnam,Asia,KTOE,TOT,8690.901
3750,1974-01-01,1974,VNM,Vietnam,Asia,KTOE,TOT,8897.319
3751,1975-01-01,1975,VNM,Vietnam,Asia,KTOE,TOT,9114.224
3752,1976-01-01,1976,VNM,Vietnam,Asia,KTOE,TOT,9332.159
3753,1977-01-01,1977,VNM,Vietnam,Asia,KTOE,TOT,9550.586
3754,1978-01-01,1978,VNM,Vietnam,Asia,KTOE,TOT,9783.28
3755,1979-01-01,1979,VNM,Vietnam,Asia,KTOE,TOT,10015.4
3756,1980-01-01,1980,VNM,Vietnam,Asia,KTOE,TOT,10270.019
3757,1981-01-01,1981,VNM,Vietnam,Asia,KTOE,TOT,10464.675
3758,1982-01-01,1982,VNM,Vietnam,Asia,KTOE,TOT,10651.485
3759,1983-01-01,1983,VNM,Vietnam,Asia,KTOE,TOT,10805.328
3760,1984-01-01,1984,VNM,Vietnam,Asia,KTOE,TOT,11033.528
3761,1985-01-01,1985,VNM,Vietnam,Asia,KTOE,TOT,11245.144
3762,1986-01-01,1986,VNM,Vietnam,Asia,KTOE,TOT,11499.941
3763,1987-01-01,1987,VNM,Vietnam,Asia,KTOE,TOT,11781.443
3764,1988-01-01,1988,VNM,Vietnam,Asia,KTOE,TOT,12102.193
3765,1989-01-01,1989,VNM,Vietnam,Asia,KTOE,TOT,12563.601
3766,1990-01-01,1990,VNM,Vietnam,Asia,KTOE,TOT,12930.031
3767,1991-01-01,1991,VNM,Vietnam,Asia,KTOE,TOT,13250.813
3768,1992-01-01,1992,VNM,Vietnam,Asia,KTOE,TOT,13588.926
3769,1993-01-01,1993,VNM,Vietnam,Asia,KTOE,TOT,14280.375
3770,1994-01-01,1994,VNM,Vietnam,Asia,KTOE,TOT,13624.428
3771,1995-01-01,1995,VNM,Vietnam,Asia,KTOE,TOT,13779.581
3772,1996-01-01,1996,VNM,Vietnam,Asia,KTOE,TOT,13962.204
3773,1997-01-01,1997,VNM,Vietnam,Asia,KTOE,TOT,14332.939
3774,1998-01-01,1998,VNM,Vietnam,Asia,KTOE,TOT,14685.528
3775,1999-01-01,1999,VNM,Vietnam,Asia,KTOE,TOT,15166.877
3776,2000-01-01,2000,VNM,Vietnam,Asia,KTOE,TOT,15438.876
3777,2001-01-01,2001,VNM,Vietnam,Asia,KTOE,TOT,15962.094
3778,2002-01-01,2002,VNM,Vietnam,Asia,KTOE,TOT,15961.062
3779,2003-01-01,2003,VNM,Vietnam,Asia,KTOE,TOT,16321.193
3780,2004-01-01,2004,VNM,Vietnam,Asia,KTOE,TOT,16263.848
3781,2005-01-01,2005,VNM,Vietnam,Asia,KTOE,TOT,16247.945
3782,2006-01-01,2006,VNM,Vietnam,Asia,KTOE,TOT,16518.802
3783,2007-01-01,2007,VNM,Vietnam,Asia,KTOE,TOT,16726.098
3784,2008-01-01,2008,VNM,Vietnam,Asia,KTOE,TOT,16957.475
3785,2009-01-01,2009,VNM,Vietnam,Asia,KTOE,TOT,17298.213
3786,2010-01-01,2010,VNM,Vietnam,Asia,KTOE,TOT,17080.934
3787,2011-01-01,2011,VNM,Vietnam,Asia,KTOE,TOT,18387.733
3788,2012-01-01,2012,VNM,Vietnam,Asia,KTOE,TOT,19566.485
3789,2013-01-01,2013,VNM,Vietnam,Asia,KTOE,TOT,19652.594
3790,2014-01-01,2014,VNM,Vietnam,Asia,KTOE,TOT,20379.268
3791,1971-01-01,1971,ZMB,Zambia,Africa,KTOE,TOT,2222.727
3792,1972-01-01,1972,ZMB,Zambia,Africa,KTOE,TOT,2487.33
3793,1973-01-01,1973,ZMB,Zambia,Africa,KTOE,TOT,2565.962
3794,1974-01-01,1974,ZMB,Zambia,Africa,KTOE,TOT,2886.363
3795,1975-01-01,1975,ZMB,Zambia,Africa,KTOE,TOT,2989.689
3796,1976-01-01,1976,ZMB,Zambia,Africa,KTOE,TOT,3162.626
3797,1977-01-01,1977,ZMB,Zambia,Africa,KTOE,TOT,3398.332
3798,1978-01-01,1978,ZMB,Zambia,Africa,KTOE,TOT,3423.304
3799,1979-01-01,1979,ZMB,Zambia,Africa,KTOE,TOT,3602.765
3800,1980-01-01,1980,ZMB,Zambia,Africa,KTOE,TOT,3726.611
3801,1981-01-01,1981,ZMB,Zambia,Africa,KTOE,TOT,3896.585
3802,1982-01-01,1982,ZMB,Zambia,Africa,KTOE,TOT,4038.583
3803,1983-01-01,1983,ZMB,Zambia,Africa,KTOE,TOT,4110.043
3804,1984-01-01,1984,ZMB,Zambia,Africa,KTOE,TOT,4193.818
3805,1985-01-01,1985,ZMB,Zambia,Africa,KTOE,TOT,4333.331
3806,1986-01-01,1986,ZMB,Zambia,Africa,KTOE,TOT,4420.675
3807,1987-01-01,1987,ZMB,Zambia,Africa,KTOE,TOT,4387.801
3808,1988-01-01,1988,ZMB,Zambia,Africa,KTOE,TOT,4521.298
3809,1989-01-01,1989,ZMB,Zambia,Africa,KTOE,TOT,4478.352
3810,1990-01-01,1990,ZMB,Zambia,Africa,KTOE,TOT,4716.043
3811,1991-01-01,1991,ZMB,Zambia,Africa,KTOE,TOT,4912.671
